order_id,customer_id,order_date,order_status,payment_method,total_amount
7915,857,2025-01-30,Returned,NetBanking,306791
7916,1400,2024-08-26,Shipped,Credit Card,354144
7917,1666,2025-06-05,Shipped,UPI,54648
7918,1866,2025-07-02,Cancelled,NetBanking,123074
7919,476,2025-11-03,Cancelled,NetBanking,169894
7920,557,2024-09-03,Delivered,COD,110261
7921,1770,2025-01-26,Cancelled,NetBanking,204990
7922,223,2024-06-25,Delivered,UPI,56555
7923,1251,2025-03-26,Cancelled,UPI,207514
7924,1941,2025-12-07,Cancelled,UPI,296676
7925,67,2024-08-27,Cancelled,Credit Card,123347
7926,140,2025-09-25,Returned,NetBanking,320420
7927,1211,2024-05-25,Shipped,Credit Card,145514
7928,1756,2024-02-27,Delivered,NetBanking,55226
7929,1418,2025-11-03,Delivered,COD,135050
7930,973,2025-05-12,Shipped,COD,194553
7931,192,2024-07-20,Delivered,Credit Card,323033
7932,1911,2024-06-23,Returned,UPI,207019
7933,1619,2025-02-22,Shipped,NetBanking,350568
7934,910,2024-11-06,Shipped,UPI,253045
7935,982,2025-07-16,Shipped,Credit Card,104564
7936,236,2025-07-31,Shipped,COD,68715
7937,1373,2024-08-03,Returned,UPI,258871
7938,26,2024-12-13,Cancelled,COD,8327
7939,1915,2024-03-15,Cancelled,COD,272244
7940,1704,2026-01-17,Cancelled,UPI,269645
7941,1301,2025-07-29,Delivered,Credit Card,224805
7942,341,2025-10-09,Delivered,NetBanking,66923
7943,1235,2026-01-26,Delivered,Credit Card,151382
7944,466,2024-12-15,Delivered,COD,154276
7945,13,2025-12-14,Shipped,UPI,271800
7946,1462,2026-01-29,Shipped,COD,76544
7947,655,2024-08-27,Returned,NetBanking,222583
7948,1140,2025-09-01,Delivered,NetBanking,107164
7949,1793,2024-12-16,Shipped,Credit Card,80600
7950,680,2025-07-07,Shipped,UPI,19763
7951,1237,2025-09-26,Delivered,NetBanking,355341
7952,982,2026-01-16,Cancelled,NetBanking,323265
7953,1094,2025-10-27,Shipped,NetBanking,153266
7954,976,2025-05-28,Shipped,NetBanking,140354
7955,282,2024-08-22,Returned,UPI,54182
7956,649,2024-10-29,Delivered,Credit Card,30900
7957,1467,2025-02-06,Cancelled,NetBanking,391722
7958,211,2026-01-02,Returned,UPI,110617
7959,1221,2025-03-20,Cancelled,Credit Card,149260
7960,185,2024-10-01,Cancelled,NetBanking,140643
7961,1543,2025-05-20,Cancelled,Credit Card,449249
7962,491,2024-07-30,Cancelled,Credit Card,463786
7963,1778,2026-02-26,Delivered,COD,223227
7964,1766,2025-03-29,Shipped,NetBanking,75422
7965,689,2024-06-23,Cancelled,Credit Card,160009
7966,1663,2025-05-08,Cancelled,COD,70716
7967,1408,2025-06-22,Returned,COD,200645
7968,1657,2024-02-29,Returned,COD,409177
7969,1080,2025-09-27,Cancelled,NetBanking,178945
7970,74,2024-10-02,Cancelled,COD,159877
7971,1547,2024-06-22,Delivered,COD,388402
7972,1628,2024-05-01,Delivered,Credit Card,483987
7973,84,2025-08-29,Cancelled,NetBanking,153939
7974,1161,2025-10-20,Returned,UPI,158250
7975,1747,2024-11-16,Shipped,NetBanking,178571
7976,186,2024-11-09,Shipped,COD,149444
7977,792,2026-02-05,Returned,UPI,108224
7978,66,2025-03-15,Delivered,UPI,202491
7979,783,2024-12-21,Returned,NetBanking,206333
7980,1975,2025-02-02,Delivered,NetBanking,19242
7981,238,2025-06-19,Shipped,Credit Card,257692
7982,605,2025-11-18,Returned,Credit Card,188944
7983,45,2025-06-09,Returned,NetBanking,347537
7984,796,2024-12-14,Delivered,Credit Card,247165
7985,1280,2025-11-17,Shipped,Credit Card,214089
7986,485,2025-09-17,Returned,NetBanking,354451
7987,851,2024-09-26,Returned,NetBanking,3624
7988,569,2025-12-17,Shipped,Credit Card,120410
7989,1392,2025-04-04,Delivered,Credit Card,165183
7990,591,2025-03-09,Delivered,UPI,307554
7991,1938,2025-03-03,Shipped,Credit Card,62375
7992,1142,2026-02-12,Delivered,UPI,153167
7993,1449,2024-10-25,Returned,COD,127180
7994,575,2025-02-20,Cancelled,NetBanking,223294
7995,1134,2025-09-21,Delivered,UPI,293117
7996,1007,2024-04-11,Delivered,Credit Card,376666
7997,121,2026-01-28,Shipped,Credit Card,151904
7998,1386,2025-11-29,Delivered,UPI,392672
7999,1477,2025-10-10,Shipped,COD,238530
8000,1048,2025-09-24,Shipped,UPI,200294
8001,321,2025-10-23,Cancelled,UPI,154765
8002,791,2024-07-18,Returned,Credit Card,169684
8003,1592,2025-09-13,Cancelled,Credit Card,95719
8004,1097,2024-06-25,Returned,Credit Card,325845
8005,336,2024-09-11,Cancelled,Credit Card,76558
8006,368,2025-09-14,Shipped,NetBanking,133887
8007,744,2024-06-01,Shipped,NetBanking,187661
8008,1800,2025-07-01,Returned,NetBanking,232377
8009,553,2024-06-10,Shipped,COD,151722
8010,1211,2024-07-07,Shipped,NetBanking,16804
8011,1964,2026-02-06,Delivered,UPI,83450
8012,28,2025-10-11,Shipped,COD,257201
8013,1004,2025-07-27,Returned,UPI,191799
8014,1360,2024-06-24,Shipped,UPI,315572
8015,107,2025-05-27,Shipped,NetBanking,206578
8016,1163,2025-04-27,Cancelled,UPI,14630
8017,1978,2025-05-31,Cancelled,Credit Card,553222
8018,1575,2024-06-01,Cancelled,NetBanking,174404
8019,1190,2026-02-05,Shipped,NetBanking,191818
8020,9,2024-03-09,Delivered,NetBanking,556154
8021,865,2024-12-17,Returned,NetBanking,9506
8022,1427,2025-10-08,Cancelled,COD,111272
8023,1581,2024-11-12,Cancelled,UPI,278291
8024,1121,2024-05-25,Delivered,UPI,137100
8025,275,2024-05-09,Delivered,Credit Card,241214
8026,82,2025-11-10,Returned,COD,25148
8027,1462,2025-01-18,Delivered,NetBanking,401713
8028,828,2025-09-18,Cancelled,UPI,307669
8029,1576,2025-09-07,Returned,COD,200386
8030,1526,2025-08-21,Delivered,NetBanking,133963
8031,1236,2025-04-08,Cancelled,Credit Card,137327
8032,546,2025-12-30,Cancelled,UPI,100600
8033,1292,2024-03-04,Shipped,COD,279332
8034,865,2025-09-12,Cancelled,UPI,147366
8035,1943,2026-01-19,Returned,COD,266956
8036,1406,2024-12-09,Shipped,Credit Card,45404
8037,20,2025-08-30,Shipped,Credit Card,163884
8038,1448,2024-09-15,Returned,COD,128718
8039,498,2025-04-22,Cancelled,Credit Card,421184
8040,784,2025-04-22,Cancelled,COD,326293
8041,1111,2025-06-13,Cancelled,Credit Card,407169
8042,625,2026-02-17,Cancelled,COD,223210
8043,727,2025-01-28,Delivered,NetBanking,232305
8044,1948,2025-12-05,Delivered,Credit Card,89190
8045,1371,2025-12-18,Cancelled,UPI,191622
8046,296,2024-10-24,Returned,UPI,307571
8047,1415,2024-09-22,Shipped,Credit Card,125193
8048,88,2025-01-29,Shipped,COD,318090
8049,575,2025-10-22,Cancelled,NetBanking,143891
8050,1699,2024-12-05,Cancelled,COD,134577
8051,787,2024-09-22,Delivered,Credit Card,486247
8052,1042,2025-10-12,Cancelled,UPI,188561
8053,1614,2025-10-21,Delivered,NetBanking,268086
8054,1762,2024-11-29,Returned,Credit Card,427898
8055,462,2024-11-19,Cancelled,UPI,159919
8056,697,2024-05-04,Returned,NetBanking,258463
8057,1412,2025-10-22,Shipped,COD,246789
8058,1271,2024-04-26,Returned,NetBanking,143801
8059,1688,2025-08-21,Delivered,NetBanking,159179
8060,891,2024-04-15,Returned,UPI,237121
8061,792,2025-11-21,Delivered,COD,106080
8062,464,2026-01-22,Returned,NetBanking,45828
8063,1973,2025-04-24,Cancelled,NetBanking,72292
8064,312,2024-06-11,Returned,NetBanking,11672
8065,1900,2025-03-22,Returned,COD,75851
8066,80,2024-12-29,Delivered,COD,41758
8067,1460,2025-04-06,Delivered,Credit Card,449208
8068,125,2025-11-19,Returned,UPI,58949
8069,854,2025-02-14,Shipped,Credit Card,180552
8070,1207,2025-06-20,Returned,Credit Card,365734
8071,1799,2025-12-28,Shipped,UPI,285809
8072,445,2024-08-08,Cancelled,Credit Card,149515
8073,259,2025-12-25,Delivered,COD,239118
8074,491,2025-02-23,Cancelled,Credit Card,239155
8075,818,2025-08-07,Delivered,COD,107732
8076,518,2025-02-08,Cancelled,Credit Card,263288
8077,1154,2026-01-20,Cancelled,COD,285786
8078,1485,2025-11-03,Delivered,NetBanking,326794
8079,1295,2025-05-07,Delivered,COD,290981
8080,746,2026-02-01,Cancelled,Credit Card,6996
8081,1732,2025-10-13,Returned,UPI,527471
8082,1469,2025-02-05,Cancelled,UPI,544280
8083,1916,2024-12-18,Delivered,NetBanking,164748
8084,1351,2024-09-01,Cancelled,UPI,148852
8085,1124,2025-02-20,Cancelled,COD,101430
8086,1398,2024-10-30,Delivered,COD,215751
8087,1036,2024-06-25,Returned,UPI,25686
8088,918,2024-12-29,Cancelled,Credit Card,269707
8089,1517,2024-03-23,Delivered,COD,95436
8090,664,2024-04-24,Cancelled,NetBanking,187605
8091,669,2024-05-18,Delivered,UPI,261418
8092,858,2024-05-16,Returned,COD,326819
8093,1790,2025-07-23,Cancelled,NetBanking,220528
8094,1655,2024-08-27,Cancelled,Credit Card,352494
8095,953,2024-08-22,Delivered,NetBanking,8815
8096,37,2024-07-21,Shipped,NetBanking,547493
8097,1643,2024-04-06,Cancelled,UPI,14250
8098,232,2026-01-07,Cancelled,COD,327150
8099,1118,2025-04-09,Cancelled,UPI,214248
8100,993,2024-09-16,Delivered,COD,119836
8101,514,2025-05-05,Returned,COD,366984
8102,1414,2026-02-04,Cancelled,Credit Card,70444
8103,1943,2026-02-03,Shipped,COD,284580
8104,1248,2025-08-11,Delivered,UPI,230827
8105,1540,2025-03-25,Returned,UPI,32696
8106,1744,2025-07-24,Cancelled,UPI,486403
8107,1321,2025-12-10,Shipped,NetBanking,153904
8108,1294,2025-11-14,Cancelled,UPI,78234
8109,1691,2025-08-30,Shipped,Credit Card,8417
8110,1386,2025-12-10,Delivered,NetBanking,3144
8111,528,2025-08-30,Shipped,Credit Card,159346
8112,699,2024-04-26,Returned,UPI,315502
8113,1342,2025-04-12,Cancelled,Credit Card,49716
8114,1975,2025-03-08,Delivered,NetBanking,410364
8115,156,2024-05-04,Shipped,UPI,170798
8116,270,2024-10-20,Cancelled,NetBanking,266779
8117,1807,2024-06-24,Shipped,UPI,292587
8118,714,2025-04-03,Cancelled,NetBanking,198584
8119,1184,2025-07-24,Shipped,NetBanking,249511
8120,775,2024-05-14,Shipped,UPI,164893
8121,1233,2024-10-14,Returned,COD,140790
8122,450,2025-09-26,Delivered,NetBanking,53376
8123,391,2025-11-12,Returned,UPI,128118
8124,1781,2024-06-30,Delivered,Credit Card,253038
8125,567,2024-02-29,Cancelled,Credit Card,328224
8126,1617,2025-10-27,Shipped,COD,283938
8127,1220,2025-04-03,Delivered,COD,354043
8128,1139,2025-07-04,Delivered,Credit Card,385783
8129,1614,2024-05-02,Returned,Credit Card,165035
8130,1573,2025-08-25,Shipped,COD,10038
8131,856,2024-12-13,Delivered,Credit Card,223854
8132,437,2026-01-02,Shipped,NetBanking,143606
8133,1259,2024-08-12,Shipped,Credit Card,45879
8134,744,2024-04-15,Returned,COD,120192
8135,155,2024-12-19,Cancelled,NetBanking,402848
8136,834,2026-01-27,Cancelled,UPI,165792
8137,1029,2026-01-11,Delivered,UPI,36366
8138,1345,2025-04-22,Shipped,Credit Card,69408
8139,621,2025-05-12,Cancelled,UPI,352116
8140,1639,2026-02-07,Shipped,UPI,307850
8141,1405,2026-01-05,Cancelled,UPI,4156
8142,1182,2025-09-27,Cancelled,UPI,475373
8143,657,2024-05-30,Delivered,COD,314147
8144,1653,2025-02-10,Delivered,UPI,261892
8145,757,2024-06-02,Returned,NetBanking,159787
8146,1639,2026-02-12,Delivered,COD,138226
8147,1099,2025-09-27,Delivered,UPI,309000
8148,1869,2025-05-07,Shipped,UPI,558430
8149,49,2024-09-07,Delivered,NetBanking,107240
8150,1516,2025-08-28,Returned,Credit Card,320579
8151,1686,2025-10-16,Cancelled,NetBanking,115766
8152,1002,2025-02-01,Returned,NetBanking,207372
8153,1357,2024-04-20,Cancelled,COD,313248
8154,1189,2024-09-07,Shipped,UPI,7667
8155,1979,2025-05-08,Cancelled,Credit Card,144328
8156,1121,2025-12-04,Cancelled,COD,104361
8157,950,2024-10-18,Cancelled,COD,129614
8158,131,2024-03-29,Returned,NetBanking,87136
8159,1112,2024-08-10,Delivered,UPI,167159
8160,1419,2024-07-19,Delivered,UPI,109127
8161,1876,2025-02-22,Returned,Credit Card,320077
8162,1087,2024-07-05,Cancelled,UPI,310600
8163,51,2024-09-18,Shipped,Credit Card,375690
8164,1138,2025-04-16,Shipped,NetBanking,74320
8165,1046,2025-10-13,Cancelled,Credit Card,358325
8166,1576,2024-03-12,Returned,Credit Card,232140
8167,597,2025-12-06,Delivered,Credit Card,200721
8168,542,2025-01-03,Shipped,Credit Card,11391
8169,1054,2025-07-13,Cancelled,Credit Card,41641
8170,1567,2025-10-07,Cancelled,Credit Card,231645
8171,1838,2025-02-07,Delivered,NetBanking,252869
8172,361,2025-08-12,Cancelled,NetBanking,139746
8173,1241,2024-06-02,Cancelled,UPI,42444
8174,900,2024-11-09,Cancelled,NetBanking,265711
8175,917,2024-04-14,Shipped,UPI,248234
8176,1716,2025-05-17,Returned,UPI,311653
8177,1270,2024-03-12,Cancelled,UPI,91410
8178,151,2025-06-01,Cancelled,UPI,204790
8179,966,2024-03-17,Shipped,Credit Card,257820
8180,1084,2025-12-23,Delivered,Credit Card,69040
8181,1985,2024-05-25,Cancelled,NetBanking,190219
8182,1240,2025-02-23,Cancelled,COD,82842
8183,527,2024-12-01,Delivered,Credit Card,46821
8184,1188,2026-02-13,Delivered,COD,29447
8185,178,2024-08-26,Shipped,Credit Card,78982
8186,1551,2025-02-16,Shipped,UPI,284309
8187,683,2026-01-17,Delivered,NetBanking,384213
8188,1341,2024-08-22,Delivered,COD,262011
8189,1609,2024-05-16,Shipped,Credit Card,16197
8190,1952,2024-06-11,Returned,Credit Card,57867
8191,1707,2025-04-02,Returned,Credit Card,63054
8192,430,2026-02-17,Returned,NetBanking,136963
8193,1412,2025-07-29,Delivered,NetBanking,105584
8194,534,2025-06-08,Cancelled,NetBanking,224185
8195,1467,2024-12-01,Shipped,COD,165972
8196,1040,2024-10-15,Cancelled,UPI,227487
8197,647,2024-10-12,Returned,NetBanking,132196
8198,1044,2025-01-17,Cancelled,UPI,168852
8199,779,2025-08-15,Delivered,NetBanking,215585
8200,1256,2024-05-26,Delivered,COD,57887
8201,759,2024-11-14,Shipped,Credit Card,171630
8202,291,2024-03-11,Shipped,NetBanking,263507
8203,1843,2024-02-27,Returned,COD,177014
8204,1627,2025-03-04,Cancelled,NetBanking,150426
8205,1676,2024-04-06,Cancelled,Credit Card,59436
8206,297,2025-09-03,Returned,NetBanking,440492
8207,1226,2024-04-28,Cancelled,NetBanking,160823
8208,321,2025-11-30,Cancelled,COD,73884
8209,829,2025-04-06,Cancelled,NetBanking,93058
8210,874,2026-01-18,Shipped,UPI,239661
8211,806,2024-05-12,Returned,COD,112830
8212,1033,2025-04-10,Cancelled,Credit Card,177576
8213,1599,2025-10-24,Cancelled,NetBanking,103694
8214,1580,2024-06-11,Delivered,NetBanking,324611
8215,1676,2026-02-07,Shipped,Credit Card,411792
8216,714,2025-10-03,Returned,Credit Card,29396
8217,1877,2024-06-12,Returned,UPI,320143
8218,272,2025-07-04,Returned,NetBanking,412296
8219,1463,2024-11-30,Shipped,COD,140410
8220,830,2025-11-05,Cancelled,UPI,326763
8221,126,2024-09-18,Cancelled,COD,172506
8222,713,2024-08-07,Returned,Credit Card,119012
8223,1728,2025-02-22,Returned,NetBanking,132960
8224,861,2024-12-16,Cancelled,NetBanking,183684
8225,836,2025-08-23,Shipped,COD,91758
8226,1682,2024-10-23,Returned,NetBanking,154097
8227,958,2025-01-27,Delivered,COD,170138
8228,1080,2025-04-28,Shipped,Credit Card,130979
8229,337,2024-08-18,Delivered,UPI,79845
8230,877,2024-12-06,Delivered,COD,84708
8231,1658,2025-01-16,Shipped,NetBanking,19232
8232,1078,2025-11-28,Cancelled,UPI,178879
8233,994,2024-06-23,Delivered,NetBanking,164888
8234,1142,2025-10-26,Returned,UPI,119208
8235,1464,2025-01-13,Shipped,COD,461048
8236,1257,2025-07-26,Returned,COD,171062
8237,1063,2024-07-22,Delivered,Credit Card,81663
8238,838,2025-05-02,Shipped,NetBanking,51503
8239,1572,2025-07-11,Delivered,Credit Card,234333
8240,1352,2025-03-11,Shipped,Credit Card,146592
8241,1040,2024-12-18,Delivered,COD,112230
8242,55,2025-12-08,Returned,UPI,172772
8243,1751,2026-01-20,Returned,COD,281165
8244,82,2025-10-17,Cancelled,COD,106430
8245,1934,2024-03-09,Shipped,NetBanking,99830
8246,247,2024-08-23,Shipped,NetBanking,504326
8247,107,2024-09-10,Returned,UPI,200703
8248,934,2024-12-25,Delivered,COD,119137
8249,1352,2024-10-30,Returned,UPI,224996
8250,413,2025-04-08,Delivered,COD,401575
8251,702,2025-12-07,Returned,UPI,93068
8252,910,2025-03-08,Cancelled,UPI,214804
8253,1243,2025-06-22,Returned,Credit Card,206816
8254,66,2025-07-07,Returned,NetBanking,527074
8255,1399,2025-02-03,Shipped,NetBanking,374327
8256,389,2025-03-29,Delivered,UPI,156488
8257,491,2024-08-05,Delivered,Credit Card,109467
8258,38,2026-02-01,Shipped,COD,119138
8259,691,2025-11-20,Returned,COD,135259
8260,584,2025-01-26,Returned,UPI,206664
8261,1283,2024-12-12,Returned,UPI,86366
8262,1913,2024-12-02,Cancelled,UPI,134762
8263,786,2025-11-06,Shipped,NetBanking,230851
8264,465,2025-12-29,Delivered,COD,277200
8265,1015,2024-03-06,Shipped,NetBanking,168445
8266,602,2025-12-04,Shipped,COD,23007
8267,1077,2024-12-19,Delivered,COD,8450
8268,929,2024-03-02,Delivered,Credit Card,203028
8269,1663,2024-07-11,Returned,NetBanking,76570
8270,1344,2025-11-18,Returned,UPI,67809
8271,753,2025-07-15,Delivered,NetBanking,41937
8272,59,2024-09-28,Cancelled,NetBanking,113421
8273,940,2025-09-14,Cancelled,NetBanking,309100
8274,1041,2024-04-25,Cancelled,UPI,82168
8275,1281,2024-12-21,Returned,COD,54366
8276,1796,2024-09-16,Returned,COD,304410
8277,486,2024-03-13,Returned,COD,325408
8278,178,2025-01-24,Delivered,COD,6360
8279,1879,2025-06-08,Cancelled,UPI,416206
8280,891,2024-03-07,Returned,NetBanking,65589
8281,430,2026-02-18,Shipped,UPI,38430
8282,711,2025-10-29,Delivered,COD,332387
8283,297,2024-03-30,Delivered,COD,203523
8284,1372,2025-12-31,Returned,NetBanking,97512
8285,250,2025-05-16,Cancelled,Credit Card,225732
8286,1795,2025-07-12,Returned,NetBanking,38408
8287,359,2025-08-09,Cancelled,COD,26986
8288,292,2026-01-21,Cancelled,NetBanking,364813
8289,90,2024-09-02,Shipped,COD,249303
8290,1114,2024-03-26,Cancelled,COD,138287
8291,1067,2026-01-26,Cancelled,NetBanking,90206
8292,1267,2025-03-16,Cancelled,UPI,401567
8293,691,2025-03-21,Delivered,UPI,498153
8294,1139,2024-11-16,Cancelled,NetBanking,154081
8295,1451,2024-10-08,Shipped,UPI,32592
8296,1143,2024-10-20,Returned,NetBanking,217818
8297,1450,2025-11-08,Cancelled,NetBanking,204930
8298,1664,2026-01-24,Returned,Credit Card,7228
8299,756,2024-06-14,Returned,UPI,60862
8300,1670,2025-12-28,Shipped,Credit Card,288396
8301,618,2025-08-13,Cancelled,COD,89398
8302,55,2026-01-25,Delivered,COD,34286
8303,15,2024-08-03,Returned,COD,225300
8304,1714,2024-08-08,Shipped,COD,46581
8305,1639,2024-04-19,Returned,UPI,392807
8306,1595,2025-01-17,Cancelled,NetBanking,398127
8307,923,2025-06-15,Delivered,COD,32711
8308,1822,2024-06-03,Shipped,Credit Card,19619
8309,62,2025-06-05,Cancelled,COD,101776
8310,788,2026-01-29,Returned,NetBanking,414305
8311,253,2025-10-02,Cancelled,NetBanking,294719
8312,273,2026-01-22,Delivered,Credit Card,74239
8313,863,2024-12-18,Cancelled,NetBanking,16994
8314,1225,2024-09-29,Cancelled,Credit Card,204381
8315,1099,2025-02-21,Delivered,NetBanking,107294
8316,134,2024-04-23,Shipped,UPI,408882
8317,1395,2024-10-23,Delivered,NetBanking,200515
8318,1464,2025-07-04,Cancelled,NetBanking,79795
8319,1364,2024-03-06,Returned,UPI,301391
8320,1452,2024-11-26,Cancelled,COD,103604
8321,440,2025-05-23,Delivered,UPI,243546
8322,263,2026-01-27,Shipped,NetBanking,327763
8323,1102,2025-07-20,Shipped,COD,125509
8324,306,2025-06-27,Shipped,UPI,337712
8325,842,2024-11-13,Delivered,Credit Card,422493
8326,815,2024-08-20,Shipped,Credit Card,116891
8327,1194,2025-12-08,Returned,NetBanking,75737
8328,226,2025-03-25,Delivered,Credit Card,87105
8329,514,2024-05-13,Delivered,COD,193019
8330,1163,2025-05-08,Returned,UPI,56564
8331,1387,2024-12-03,Cancelled,NetBanking,97399
8332,1880,2024-03-03,Cancelled,Credit Card,306783
8333,872,2024-11-21,Shipped,UPI,115379
8334,1510,2025-06-22,Cancelled,NetBanking,293428
8335,1993,2024-02-28,Shipped,COD,125986
8336,10,2024-06-13,Returned,COD,116647
8337,1796,2025-05-30,Cancelled,NetBanking,180098
8338,1103,2025-05-22,Delivered,NetBanking,213696
8339,230,2024-07-29,Delivered,UPI,176071
8340,37,2024-05-14,Shipped,COD,186053
8341,581,2025-01-25,Returned,NetBanking,103580
8342,1088,2024-12-02,Shipped,UPI,209333
8343,1117,2024-03-01,Returned,NetBanking,67872
8344,1026,2024-05-10,Shipped,Credit Card,206103
8345,603,2025-05-11,Delivered,NetBanking,356296
8346,1752,2025-07-16,Delivered,COD,399880
8347,589,2025-08-04,Returned,Credit Card,489173
8348,1547,2024-08-20,Shipped,Credit Card,60439
8349,78,2024-05-11,Returned,COD,178854
8350,1500,2025-05-21,Cancelled,Credit Card,253656
8351,1869,2024-09-12,Shipped,UPI,75121
8352,1259,2024-08-29,Shipped,UPI,413190
8353,316,2025-11-05,Delivered,UPI,120523
8354,604,2025-02-15,Shipped,Credit Card,55917
8355,1196,2024-05-14,Delivered,COD,117998
8356,902,2025-06-19,Delivered,UPI,211056
8357,1055,2025-05-17,Delivered,NetBanking,155556
8358,933,2025-06-02,Returned,UPI,77670
8359,1551,2025-07-29,Cancelled,Credit Card,296172
8360,630,2024-11-04,Cancelled,COD,85348
8361,1384,2025-01-09,Shipped,COD,231821
8362,553,2024-09-09,Shipped,UPI,249085
8363,1345,2024-08-01,Shipped,COD,153668
8364,413,2024-09-04,Shipped,UPI,335507
8365,952,2025-02-21,Delivered,COD,190101
8366,1819,2024-03-08,Cancelled,UPI,139709
8367,1634,2025-11-06,Cancelled,COD,313897
8368,580,2024-04-18,Shipped,NetBanking,136067
8369,244,2024-12-08,Returned,UPI,134474
8370,591,2025-08-26,Shipped,Credit Card,28759
8371,1312,2024-02-27,Delivered,NetBanking,36838
8372,533,2025-06-03,Cancelled,UPI,428568
8373,1237,2025-10-31,Shipped,COD,195263
8374,1057,2025-03-16,Returned,UPI,154081
8375,87,2024-04-07,Shipped,Credit Card,286787
8376,1935,2025-10-06,Delivered,NetBanking,107562
8377,1683,2026-02-11,Shipped,UPI,70036
8378,1295,2025-11-05,Delivered,UPI,75383
8379,1219,2025-02-11,Cancelled,Credit Card,240887
8380,1464,2025-11-11,Returned,UPI,192585
8381,1158,2026-01-12,Delivered,UPI,99365
8382,1916,2024-10-20,Shipped,UPI,77838
8383,621,2024-09-25,Returned,UPI,195311
8384,1288,2024-09-09,Shipped,Credit Card,337220
8385,1079,2025-12-28,Delivered,Credit Card,354148
8386,530,2025-07-08,Cancelled,NetBanking,137442
8387,1325,2025-12-10,Delivered,UPI,216692
8388,1523,2025-01-27,Delivered,UPI,253235
8389,45,2024-03-29,Cancelled,NetBanking,185524
8390,1381,2024-09-30,Returned,Credit Card,189226
8391,426,2024-06-05,Returned,COD,132531
8392,446,2024-08-14,Cancelled,NetBanking,389785
8393,1314,2024-11-01,Shipped,UPI,120868
8394,132,2025-05-23,Cancelled,Credit Card,285145
8395,802,2026-02-14,Delivered,UPI,314963
8396,1830,2024-05-17,Returned,NetBanking,107378
8397,1092,2026-01-25,Cancelled,NetBanking,130939
8398,158,2024-08-31,Shipped,Credit Card,247539
8399,1752,2025-04-12,Cancelled,NetBanking,142621
8400,1693,2024-04-12,Delivered,UPI,108203
8401,814,2025-01-08,Delivered,COD,181303
8402,221,2025-12-30,Delivered,NetBanking,194545
8403,788,2025-11-11,Returned,Credit Card,404127
8404,904,2025-05-13,Shipped,Credit Card,283942
8405,1401,2025-08-05,Shipped,Credit Card,13942
8406,990,2025-07-12,Shipped,Credit Card,63718
8407,132,2025-07-30,Delivered,NetBanking,449628
8408,803,2024-05-18,Cancelled,UPI,9636
8409,566,2025-06-17,Delivered,Credit Card,79857
8410,811,2025-05-30,Shipped,COD,220184
8411,1460,2026-01-13,Delivered,COD,74179
8412,786,2025-06-08,Returned,UPI,269459
8413,1512,2025-11-16,Shipped,UPI,314938
8414,1900,2025-10-17,Delivered,NetBanking,74124
8415,1915,2024-06-23,Delivered,COD,52140
8416,47,2024-10-14,Shipped,Credit Card,79670
8417,1646,2024-11-24,Returned,Credit Card,485573
8418,641,2024-05-11,Cancelled,COD,267282
8419,1367,2025-03-17,Cancelled,Credit Card,184928
8420,953,2025-08-26,Returned,UPI,350464
8421,1023,2024-09-16,Returned,COD,273497
8422,665,2025-11-06,Shipped,COD,84641
8423,1856,2024-05-14,Returned,COD,64958
8424,742,2025-03-06,Returned,Credit Card,305050
8425,609,2026-02-03,Shipped,COD,478442
8426,1154,2025-04-14,Delivered,COD,144972
8427,253,2025-06-01,Delivered,NetBanking,271888
8428,1502,2024-09-18,Shipped,NetBanking,521078
8429,453,2025-06-20,Delivered,NetBanking,67982
8430,1280,2025-08-26,Delivered,NetBanking,123810
8431,1020,2024-12-30,Shipped,UPI,14638
8432,1673,2025-03-18,Delivered,COD,629857
8433,774,2025-09-03,Shipped,UPI,169444
8434,1093,2025-10-08,Returned,Credit Card,465660
8435,1676,2025-01-17,Cancelled,Credit Card,135925
8436,772,2025-10-18,Cancelled,UPI,71982
8437,1082,2025-11-18,Returned,Credit Card,180056
8438,18,2025-05-10,Cancelled,Credit Card,49347
8439,127,2025-09-17,Delivered,NetBanking,112904
8440,1321,2026-01-27,Cancelled,COD,22774
8441,1323,2026-01-24,Delivered,Credit Card,201286
8442,1377,2025-08-31,Delivered,UPI,17620
8443,1682,2024-12-24,Returned,Credit Card,236831
8444,1189,2025-06-26,Returned,NetBanking,311237
8445,1423,2025-10-08,Cancelled,NetBanking,113336
8446,1649,2024-10-13,Shipped,Credit Card,67588
8447,264,2024-10-20,Returned,COD,51094
8448,621,2024-11-07,Shipped,Credit Card,520855
8449,1301,2024-06-03,Shipped,Credit Card,468210
8450,579,2025-03-25,Shipped,UPI,222228
8451,338,2025-03-27,Shipped,NetBanking,238792
8452,1418,2024-12-12,Delivered,UPI,192513
8453,1906,2024-12-06,Cancelled,UPI,22774
8454,437,2024-09-08,Returned,UPI,247850
8455,54,2024-09-16,Shipped,NetBanking,331051
8456,560,2025-07-22,Cancelled,COD,134463
8457,1486,2024-10-24,Cancelled,Credit Card,119356
8458,477,2024-11-03,Delivered,COD,272810
8459,379,2026-01-19,Cancelled,UPI,81172
8460,1612,2024-11-01,Shipped,Credit Card,264785
8461,819,2024-04-21,Returned,Credit Card,195141
8462,399,2024-06-13,Delivered,COD,181994
8463,838,2024-10-19,Shipped,COD,419108
8464,1816,2024-05-18,Cancelled,NetBanking,141048
