inv_id,product_id,stock_in,stock_out,updated_at
12850,284,41,20,2024-06-16
12851,240,47,13,2025-04-16
12852,220,38,50,2024-04-12
12853,246,29,31,2025-05-29
12854,450,49,46,2025-01-10
12855,453,46,28,2025-10-31
12856,256,24,43,2025-01-09
12857,119,28,20,2024-06-23
12858,248,3,4,2025-08-27
12859,34,14,21,2024-08-26
12860,387,28,34,2024-04-28
12861,441,48,26,2024-03-09
12862,202,15,38,2025-05-23
12863,397,2,24,2025-11-19
12864,96,38,0,2024-05-08
12865,157,5,42,2025-03-23
12866,207,34,18,2025-08-09
12867,380,39,43,2025-07-05
12868,100,2,25,2024-12-30
12869,360,26,13,2024-11-29
12870,264,11,25,2025-01-16
12871,471,44,9,2026-02-20
12872,81,15,1,2024-09-11
12873,204,19,13,2024-12-16
12874,112,35,20,2025-08-26
12875,263,11,29,2024-09-19
12876,169,3,44,2025-11-07
12877,15,22,11,2025-11-05
12878,252,26,11,2025-01-02
12879,97,18,46,2025-03-08
12880,70,36,35,2024-07-11
12881,114,8,17,2024-09-24
12882,259,46,49,2025-12-04
12883,185,11,47,2024-09-13
12884,273,3,26,2026-02-04
12885,293,12,13,2025-01-23
12886,241,10,10,2024-07-27
12887,463,12,24,2024-07-01
12888,204,29,12,2025-08-23
12889,192,19,33,2025-09-18
12890,49,24,1,2025-06-08
12891,171,13,0,2024-11-22
12892,10,43,5,2024-06-25
12893,9,21,43,2025-07-07
12894,70,32,19,2024-11-09
12895,369,9,0,2025-08-05
12896,390,8,32,2025-12-30
12897,121,41,8,2024-06-26
12898,214,10,26,2025-04-08
12899,492,23,22,2025-08-10
12900,179,7,40,2024-07-07
12901,348,45,3,2025-04-01
12902,1,29,31,2026-01-13
12903,90,41,15,2024-08-23
12904,389,38,3,2025-05-02
12905,455,42,34,2025-12-07
12906,410,25,21,2025-04-27
12907,291,28,47,2025-12-28
12908,70,13,46,2024-11-07
12909,71,17,33,2024-06-23
12910,321,24,15,2025-05-18
12911,185,19,50,2024-07-27
12912,494,24,32,2025-07-26
12913,241,25,43,2025-03-16
12914,293,0,34,2025-06-05
12915,405,41,37,2025-11-14
12916,290,24,3,2024-10-16
12917,59,17,27,2025-02-24
12918,465,47,45,2024-06-19
12919,369,38,4,2025-02-04
12920,408,2,4,2025-03-08
12921,35,13,29,2025-02-18
12922,484,35,24,2026-01-02
12923,99,42,13,2025-11-18
12924,118,26,20,2025-09-25
12925,229,2,40,2025-08-21
12926,388,38,41,2024-08-23
12927,20,36,47,2025-05-18
12928,378,43,3,2026-01-19
12929,278,39,20,2024-05-28
12930,435,41,37,2025-01-16
12931,452,4,46,2024-07-19
12932,133,23,46,2025-02-06
12933,398,26,5,2025-06-18
12934,18,7,0,2025-04-28
12935,196,18,26,2025-10-05
12936,103,41,6,2024-11-08
12937,363,22,20,2025-08-05
12938,48,47,43,2025-03-02
12939,336,11,42,2026-02-10
12940,479,17,0,2025-03-27
12941,379,20,36,2025-01-02
12942,25,47,41,2024-10-27
12943,248,15,45,2025-01-19
12944,159,15,45,2025-08-15
12945,81,11,50,2024-06-20
12946,7,34,22,2025-10-26
12947,448,1,45,2025-10-28
12948,465,28,50,2024-07-22
12949,359,43,15,2024-08-03
12950,23,20,50,2026-01-05
12951,308,29,8,2025-12-01
12952,265,46,25,2024-07-06
12953,165,49,38,2024-04-17
12954,392,21,48,2024-08-02
12955,83,46,4,2025-08-23
12956,116,32,9,2024-07-24
12957,111,47,4,2026-01-15
12958,65,22,1,2025-07-13
12959,370,14,37,2024-03-15
12960,277,26,13,2024-10-29
12961,119,12,36,2024-12-15
12962,366,37,4,2024-12-31
12963,112,37,42,2024-09-11
12964,263,34,22,2024-06-12
12965,375,27,30,2026-02-15
12966,300,1,21,2025-11-16
12967,70,2,23,2024-03-26
12968,387,37,1,2024-10-05
12969,83,17,29,2025-03-15
12970,153,18,44,2024-08-22
12971,19,2,13,2025-11-24
12972,427,29,17,2025-09-02
12973,232,28,3,2025-05-19
12974,197,28,11,2026-02-11
12975,276,32,39,2026-01-23
12976,333,30,50,2025-02-25
12977,258,23,47,2025-10-16
12978,399,27,35,2024-10-18
12979,44,6,15,2025-05-11
12980,76,48,18,2024-06-28
12981,485,18,37,2024-11-09
12982,286,4,37,2025-04-27
12983,191,12,15,2025-01-15
12984,140,8,23,2025-09-13
12985,426,5,47,2025-02-07
12986,422,27,49,2025-01-30
12987,449,22,50,2024-11-06
12988,165,17,3,2024-07-13
12989,60,35,47,2025-10-05
12990,172,31,30,2024-03-24
12991,200,44,36,2026-02-10
12992,13,29,46,2025-12-23
12993,423,28,17,2025-08-28
12994,147,49,44,2025-02-08
12995,330,11,48,2024-08-20
12996,435,36,20,2025-01-23
12997,292,15,28,2025-08-31
12998,154,35,5,2025-07-23
12999,227,33,32,2024-09-14
13000,228,3,45,2024-09-02
13001,207,20,24,2026-02-02
13002,365,41,6,2025-03-18
13003,39,8,29,2025-04-13
13004,233,44,37,2025-11-17
13005,324,12,39,2024-07-31
13006,236,12,6,2024-11-25
13007,100,47,37,2024-09-25
13008,242,26,41,2024-08-23
13009,68,39,35,2024-05-22
13010,231,41,5,2024-06-30
13011,440,48,41,2025-10-23
13012,427,33,23,2025-08-27
13013,143,29,44,2025-09-18
13014,317,33,12,2025-03-18
13015,276,49,17,2024-12-26
13016,469,2,39,2024-03-16
13017,445,1,37,2024-07-24
13018,468,40,3,2025-06-02
13019,343,11,21,2024-03-24
13020,133,12,10,2025-08-23
13021,453,29,11,2024-05-05
13022,232,26,24,2024-08-09
13023,6,48,22,2025-08-22
13024,249,45,26,2025-12-14
13025,439,38,14,2024-08-09
13026,381,27,11,2025-05-17
13027,26,12,47,2025-05-21
13028,460,48,10,2024-10-02
13029,98,38,43,2024-04-20
13030,215,24,18,2024-08-04
13031,53,50,18,2024-09-06
13032,36,29,27,2025-05-03
13033,42,40,43,2025-09-02
13034,242,21,36,2026-01-24
13035,330,28,36,2024-08-15
13036,223,27,16,2025-01-22
13037,301,0,8,2024-07-29
13038,241,29,7,2024-07-12
13039,118,48,21,2026-02-15
13040,424,16,49,2026-02-01
13041,120,16,40,2024-07-12
13042,75,17,27,2024-03-28
13043,197,9,18,2024-09-20
13044,92,25,19,2024-04-16
13045,15,20,44,2025-10-30
13046,83,12,41,2025-04-23
13047,86,20,38,2026-02-26
13048,149,7,33,2025-08-15
13049,326,14,16,2024-07-14
13050,315,6,2,2024-12-13
13051,49,24,4,2024-08-29
13052,45,20,22,2025-11-11
13053,285,44,16,2025-03-20
13054,299,17,3,2024-10-05
13055,104,48,4,2025-12-06
13056,205,8,37,2025-10-19
13057,182,25,35,2025-05-24
13058,56,36,48,2025-10-31
13059,162,28,27,2025-12-03
13060,247,35,5,2025-08-09
13061,21,46,8,2024-08-20
13062,151,37,50,2025-07-07
13063,108,26,4,2024-11-18
13064,155,33,40,2025-08-09
13065,482,30,46,2024-04-25
13066,1,34,12,2025-11-17
13067,11,47,27,2025-09-12
13068,281,29,5,2024-09-10
13069,41,36,31,2024-07-24
13070,436,46,7,2026-02-19
13071,41,31,0,2025-11-02
13072,25,9,25,2025-10-12
13073,212,22,6,2025-12-02
13074,499,2,4,2024-10-24
13075,226,15,2,2025-01-30
13076,477,30,35,2025-06-08
13077,125,18,37,2024-12-18
13078,200,26,23,2024-05-22
13079,416,29,46,2026-01-12
13080,422,16,50,2025-12-10
13081,64,48,18,2024-05-26
13082,375,1,26,2025-09-04
13083,125,31,1,2026-02-08
13084,487,27,31,2024-04-22
13085,110,46,19,2025-10-24
13086,184,0,28,2024-03-22
13087,194,2,21,2024-10-01
13088,467,11,40,2025-06-10
13089,200,24,36,2026-01-23
13090,214,27,12,2024-09-25
13091,85,41,45,2025-10-23
13092,401,33,23,2024-05-03
13093,206,25,17,2025-09-28
13094,22,23,33,2024-09-10
13095,403,14,32,2025-12-22
13096,421,14,12,2025-09-30
13097,333,26,43,2024-10-20
13098,364,12,8,2025-05-18
13099,388,18,15,2024-07-25
13100,265,16,18,2024-04-21
13101,436,37,4,2025-03-16
13102,24,18,38,2024-08-26
13103,25,30,36,2024-11-24
13104,409,16,33,2025-06-09
13105,76,35,9,2024-11-24
13106,296,4,23,2024-09-15
13107,50,6,31,2025-11-26
13108,52,14,4,2024-07-09
13109,438,18,31,2024-04-22
13110,456,14,13,2025-05-17
13111,299,40,37,2025-09-27
13112,305,20,9,2024-08-20
13113,45,30,36,2025-06-29
13114,136,43,30,2024-10-18
13115,241,40,7,2025-11-13
13116,492,33,20,2025-09-19
13117,169,50,26,2024-09-13
13118,309,28,41,2025-03-28
13119,465,37,41,2025-08-06
13120,292,7,26,2025-12-08
13121,290,12,48,2024-10-19
13122,56,38,48,2024-09-30
13123,113,19,49,2024-09-30
13124,352,4,3,2025-05-29
13125,303,16,48,2025-02-22
13126,481,2,32,2024-09-22
13127,456,10,46,2025-11-08
13128,252,20,9,2025-11-17
13129,301,41,36,2024-03-19
13130,22,15,25,2025-11-21
13131,122,0,38,2025-05-22
13132,93,42,39,2025-04-06
13133,223,50,43,2024-11-01
13134,362,38,4,2025-07-04
13135,493,11,19,2025-03-13
13136,366,4,44,2024-12-19
13137,298,39,6,2024-03-18
13138,27,21,5,2024-09-15
13139,280,50,46,2024-10-17
13140,86,5,26,2025-12-12
13141,20,19,37,2026-01-17
13142,213,17,23,2024-03-18
13143,211,39,21,2025-05-27
13144,185,46,36,2025-10-28
13145,494,25,46,2025-08-04
13146,398,1,31,2024-06-25
13147,375,19,25,2024-09-15
13148,274,33,30,2025-08-20
13149,117,16,3,2025-01-21
13150,331,23,2,2025-12-08
13151,132,28,20,2025-11-24
13152,21,20,15,2025-12-01
13153,186,35,44,2025-05-17
13154,12,46,2,2024-02-27
13155,251,42,43,2024-11-12
13156,362,18,22,2025-03-18
13157,51,11,41,2024-04-09
13158,464,4,21,2025-10-07
13159,137,50,4,2026-02-14
13160,72,0,18,2025-12-31
13161,133,12,28,2024-07-11
13162,49,34,15,2024-03-10
13163,221,41,49,2025-06-24
13164,434,18,23,2025-12-09
13165,453,43,40,2024-09-16
13166,162,36,27,2024-04-29
13167,308,4,49,2024-09-07
13168,163,1,13,2025-09-27
13169,69,45,26,2026-01-04
13170,427,1,47,2024-06-04
13171,430,47,26,2025-08-15
13172,51,28,11,2026-02-16
13173,392,1,16,2025-08-19
13174,196,44,39,2025-05-09
13175,81,16,16,2025-03-30
13176,289,22,0,2025-06-30
13177,127,19,40,2025-07-10
13178,465,41,48,2025-06-19
13179,157,18,45,2025-03-13
13180,139,20,48,2025-03-02
13181,229,12,47,2025-11-13
13182,16,25,3,2024-12-01
13183,488,13,24,2025-02-05
13184,180,16,9,2025-01-10
13185,388,25,17,2025-05-04
13186,107,47,30,2024-08-02
13187,86,25,35,2025-02-25
13188,89,39,16,2025-01-20
13189,333,12,35,2024-03-14
13190,199,48,17,2025-07-21
13191,176,7,44,2024-10-17
13192,101,25,4,2025-01-24
13193,182,42,30,2025-06-20
13194,241,20,25,2025-10-17
13195,420,38,48,2024-12-31
13196,40,46,32,2025-12-29
13197,308,33,50,2025-09-10
13198,141,30,42,2025-01-16
13199,281,5,22,2025-02-24
13200,484,22,49,2025-10-05
13201,169,0,15,2025-07-23
13202,7,13,7,2025-03-02
13203,125,10,36,2024-12-31
13204,63,9,49,2025-01-09
13205,51,13,18,2024-12-31
13206,193,24,23,2024-11-29
13207,405,27,38,2026-01-11
13208,492,7,45,2024-06-28
13209,200,29,37,2025-01-10
13210,226,8,38,2025-01-12
13211,310,50,29,2024-03-12
13212,261,18,45,2025-09-14
13213,349,7,17,2025-08-17
13214,274,6,7,2025-09-26
13215,209,35,46,2025-01-05
13216,340,43,10,2024-07-09
13217,231,12,18,2024-06-03
13218,119,23,35,2024-11-11
13219,438,9,16,2024-12-13
13220,441,42,29,2025-03-25
13221,499,27,48,2025-10-27
13222,266,44,26,2024-12-10
13223,122,42,32,2024-12-25
13224,79,8,28,2024-08-20
13225,75,7,9,2025-11-24
13226,368,39,27,2024-10-16
13227,269,29,14,2025-12-24
13228,63,19,45,2025-06-20
13229,214,16,15,2025-01-07
13230,92,10,29,2024-04-28
13231,56,26,11,2026-01-16
13232,412,24,17,2024-12-12
13233,358,26,35,2024-03-23
13234,353,16,4,2025-02-09
13235,59,46,10,2024-08-20
13236,112,4,0,2024-04-05
13237,150,2,15,2024-06-26
13238,210,42,9,2024-09-10
13239,264,3,8,2025-07-23
13240,210,21,43,2025-03-04
13241,50,49,48,2024-12-22
13242,168,27,4,2025-05-26
13243,26,24,43,2025-09-20
13244,464,11,15,2026-02-05
13245,128,26,0,2024-10-13
13246,435,41,21,2025-05-07
13247,293,12,27,2025-10-11
13248,361,44,44,2025-10-12
13249,256,4,46,2024-08-03
13250,96,30,27,2026-01-29
13251,302,27,2,2024-03-19
13252,65,45,19,2024-08-11
13253,154,21,13,2024-05-18
13254,496,11,16,2024-03-04
13255,318,21,39,2025-03-14
13256,369,12,36,2024-08-15
13257,373,32,25,2024-09-25
13258,15,50,48,2026-02-02
13259,187,5,16,2024-03-25
13260,323,13,21,2025-06-27
13261,341,0,14,2025-09-05
13262,234,33,4,2024-04-03
13263,150,24,46,2024-03-01
13264,340,5,12,2024-04-02
13265,495,39,13,2025-11-02
13266,289,24,45,2024-12-01
13267,222,43,13,2024-07-15
13268,8,46,33,2025-10-02
13269,308,13,16,2024-08-06
13270,32,27,35,2024-08-10
13271,76,3,35,2024-11-02
13272,162,26,33,2025-01-22
13273,150,2,21,2025-08-27
13274,48,49,3,2025-05-24
13275,249,10,31,2024-11-20
13276,334,39,48,2025-04-18
13277,230,29,2,2025-05-30
13278,11,7,2,2025-08-25
13279,58,3,17,2025-06-23
13280,168,20,44,2026-02-08
13281,52,49,19,2025-10-20
13282,296,6,49,2024-03-16
13283,281,29,23,2025-04-02
13284,346,47,9,2025-07-10
13285,253,18,1,2024-06-25
13286,383,5,7,2025-06-12
13287,342,13,7,2025-11-04
13288,433,18,46,2025-05-13
13289,83,48,7,2024-10-28
13290,62,27,26,2025-12-08
13291,496,50,23,2024-09-22
13292,182,32,18,2025-07-15
13293,366,18,36,2025-10-15
13294,332,40,34,2026-02-03
13295,429,31,38,2025-12-13
13296,127,2,17,2025-05-21
13297,308,29,40,2024-09-28
13298,94,35,47,2025-03-28
13299,39,48,50,2024-09-16
13300,155,8,11,2024-08-16
13301,89,20,14,2025-07-12
13302,312,29,35,2025-09-15
13303,358,30,40,2025-06-04
13304,350,3,9,2024-06-25
13305,209,8,36,2024-05-07
13306,130,2,42,2024-03-21
13307,244,4,48,2024-06-04
13308,210,42,9,2024-07-29
13309,82,14,20,2024-07-16
13310,387,42,47,2025-08-14
13311,2,25,9,2025-12-26
13312,325,5,23,2024-05-06
13313,276,2,10,2025-03-16
13314,404,16,30,2025-02-11
13315,484,39,22,2025-09-05
13316,340,44,35,2025-02-27
13317,35,48,26,2024-12-19
13318,308,14,4,2025-10-14
13319,446,43,31,2024-12-18
13320,252,1,41,2025-05-17
13321,317,38,11,2024-08-21
13322,94,27,32,2025-08-06
13323,58,0,4,2025-10-17
13324,302,7,26,2024-05-24
13325,28,28,28,2025-05-17
13326,414,42,38,2025-06-05
13327,284,0,38,2025-11-27
13328,291,21,36,2025-12-21
13329,336,0,24,2025-11-23
13330,347,18,25,2025-06-11
13331,319,21,0,2025-02-10
13332,229,11,35,2025-08-09
13333,178,6,31,2025-02-08
13334,255,11,14,2024-04-24
13335,88,45,4,2024-06-21
13336,260,46,5,2025-11-16
13337,352,21,25,2025-12-03
13338,9,48,0,2025-02-08
13339,77,19,50,2024-10-27
13340,396,43,11,2026-01-30
13341,13,15,48,2024-08-27
13342,194,4,26,2025-01-06
13343,495,2,14,2025-07-13
13344,473,44,26,2025-07-18
13345,484,50,45,2024-09-01
13346,464,49,22,2026-01-10
13347,256,42,36,2025-02-14
13348,372,31,23,2024-07-07
13349,206,42,34,2025-01-24
13350,161,27,39,2024-03-16
13351,230,21,38,2024-08-28
13352,347,45,22,2026-01-19
13353,129,36,5,2025-05-05
13354,494,21,37,2024-05-13
13355,402,14,36,2025-02-25
13356,76,33,13,2024-10-06
13357,176,25,30,2024-11-28
13358,362,8,44,2024-04-17
13359,475,2,36,2025-11-13
13360,85,0,17,2024-04-17
13361,301,42,33,2026-01-28
13362,444,50,22,2024-03-23
13363,455,18,13,2024-06-05
13364,396,31,8,2025-12-19
13365,349,50,16,2026-01-29
13366,61,13,38,2025-11-14
13367,189,45,48,2024-12-18
13368,178,20,47,2024-10-05
13369,33,2,11,2024-07-24
13370,496,12,34,2024-11-23
13371,494,44,22,2025-04-19
13372,2,8,41,2025-05-23
13373,69,21,43,2025-02-09
13374,355,40,21,2025-07-10
13375,73,40,28,2025-12-13
13376,57,23,50,2025-01-17
13377,115,12,47,2025-06-21
13378,478,46,25,2025-06-28
13379,399,48,44,2026-01-18
13380,18,39,14,2024-03-17
13381,467,9,12,2024-07-06
13382,335,15,15,2024-10-08
13383,93,22,22,2026-01-31
13384,345,19,0,2025-11-29
13385,495,48,6,2024-06-08
13386,196,5,28,2024-12-20
13387,429,26,21,2024-03-23
13388,493,15,43,2025-04-09
13389,419,18,15,2024-08-05
13390,156,35,2,2024-03-05
13391,12,23,36,2024-09-19
13392,115,44,41,2025-01-29
13393,254,13,1,2025-04-07
13394,72,7,33,2025-05-06
13395,98,12,13,2025-02-12
13396,301,4,6,2025-09-01
13397,369,48,46,2025-06-11
13398,390,43,5,2024-09-09
13399,85,39,25,2025-04-08
13400,403,41,3,2025-12-17
13401,494,7,31,2025-12-19
13402,355,30,3,2024-10-16
13403,245,19,43,2024-06-09
13404,347,26,38,2025-10-03
13405,485,6,42,2026-01-08
13406,132,45,16,2025-05-03
13407,419,17,7,2024-08-09
13408,337,34,6,2024-11-28
13409,307,14,41,2024-06-20
13410,165,20,36,2024-03-01
13411,318,20,35,2025-07-05
13412,337,47,40,2025-02-20
13413,177,15,25,2025-01-28
13414,99,3,49,2025-02-28
13415,112,38,16,2025-04-24
13416,395,6,25,2024-08-19
13417,448,32,26,2026-01-16
13418,452,31,38,2024-07-15
13419,444,9,47,2024-06-12
13420,126,30,42,2024-05-06
13421,51,20,27,2025-02-13
13422,190,12,1,2024-04-27
13423,403,44,44,2024-11-13
13424,109,36,21,2025-07-17
13425,240,38,36,2024-06-05
13426,65,4,2,2025-03-03
13427,12,38,15,2025-02-08
13428,409,47,6,2025-07-02
13429,353,0,30,2025-02-25
13430,241,38,6,2024-02-29
13431,388,29,14,2024-04-01
13432,378,28,47,2025-08-18
13433,396,38,48,2025-12-28
13434,138,34,39,2025-02-13
13435,298,20,15,2025-07-04
13436,31,38,10,2025-07-11
13437,325,11,38,2024-07-19
13438,407,33,23,2024-07-18
13439,270,9,12,2025-08-09
13440,221,35,19,2025-08-15
13441,51,43,35,2025-06-19
13442,258,15,11,2025-09-24
13443,59,24,43,2025-10-09
13444,25,24,47,2025-08-25
13445,89,37,4,2025-09-02
13446,48,44,23,2025-06-03
13447,415,39,4,2026-01-08
13448,3,4,7,2025-02-08
13449,102,49,6,2024-04-29
13450,475,20,37,2024-04-25
13451,330,16,41,2024-10-22
13452,127,45,41,2024-05-09
13453,394,45,15,2025-09-08
13454,435,50,38,2024-03-14
13455,476,23,33,2025-08-26
13456,231,42,2,2025-11-09
13457,237,20,47,2025-12-03
13458,3,18,35,2024-06-06
13459,56,49,34,2025-11-02
13460,341,32,25,2025-10-30
13461,479,8,20,2024-10-28
13462,335,47,40,2026-01-13
13463,337,1,22,2026-01-28
13464,442,12,45,2025-09-06
13465,77,26,42,2024-12-09
13466,430,10,24,2025-06-05
13467,452,42,22,2025-01-17
13468,332,9,15,2024-05-03
13469,89,49,48,2024-11-02
13470,434,3,17,2024-12-14
13471,427,35,40,2025-06-26
13472,147,34,24,2025-06-25
13473,298,41,26,2024-03-24
13474,266,36,9,2026-01-04
13475,305,36,22,2024-05-28
13476,127,49,4,2025-07-10
13477,373,28,19,2025-05-20
13478,329,37,19,2024-12-25
13479,233,48,11,2024-08-03
13480,496,44,12,2025-10-22
13481,258,17,19,2024-06-02
13482,182,44,12,2024-04-20
13483,150,43,18,2025-09-02
13484,149,31,8,2024-07-31
13485,49,24,40,2025-11-08
13486,212,27,20,2025-07-03
13487,376,48,37,2025-06-04
13488,490,45,7,2025-05-08
13489,422,6,48,2024-05-04
13490,374,37,43,2025-08-25
13491,449,45,2,2026-01-13
13492,214,48,28,2025-05-25
13493,137,5,12,2024-08-23
13494,252,20,40,2025-01-17
13495,453,22,30,2025-08-21
13496,449,12,22,2024-06-01
13497,460,10,44,2024-11-04
13498,31,37,25,2024-03-08
13499,21,2,16,2026-02-08
13500,437,46,16,2025-08-16
13501,480,28,37,2024-03-30
13502,282,50,29,2024-06-30
13503,235,50,44,2025-12-04
13504,398,43,46,2025-09-04
13505,16,22,19,2025-10-17
13506,176,7,23,2026-02-04
13507,121,43,18,2025-11-01
13508,499,33,23,2024-07-22
13509,280,0,34,2025-06-22
13510,107,2,12,2024-03-02
13511,195,29,24,2024-12-16
13512,177,16,8,2025-03-27
13513,279,22,40,2025-09-27
13514,9,42,25,2024-04-07
13515,337,43,14,2025-06-18
13516,396,37,47,2024-06-09
13517,257,12,42,2025-01-01
13518,129,43,41,2024-05-04
13519,163,38,14,2024-04-17
13520,230,42,32,2025-07-21
13521,380,18,13,2024-11-08
13522,323,45,0,2025-03-15
13523,346,2,42,2024-05-29
13524,47,13,9,2025-07-05
13525,340,30,17,2024-06-25
13526,184,22,48,2026-02-16
13527,448,39,49,2025-03-21
13528,316,5,0,2025-04-23
13529,155,26,32,2025-02-25
13530,9,24,25,2025-12-04
13531,325,47,32,2025-04-17
13532,211,7,6,2025-02-20
13533,224,1,0,2024-12-11
13534,341,42,18,2024-08-26
13535,281,50,1,2024-11-22
13536,121,28,0,2025-06-01
13537,354,10,29,2025-11-06
13538,283,43,12,2024-11-26
13539,255,16,49,2025-12-17
13540,56,22,26,2024-12-12
13541,203,14,2,2026-01-14
13542,404,38,42,2025-02-01
13543,282,5,1,2025-05-07
13544,63,16,40,2025-04-07
13545,26,8,13,2025-08-10
13546,361,3,11,2026-01-01
13547,283,38,48,2024-09-18
13548,378,42,49,2024-12-16
13549,226,5,47,2025-08-27
13550,332,9,10,2024-04-08
13551,328,6,3,2024-11-27
13552,499,6,32,2024-03-06
13553,201,44,49,2025-06-02
13554,409,50,30,2024-07-28
13555,27,27,6,2024-12-22
13556,1,32,35,2025-05-11
13557,68,4,49,2025-03-16
13558,31,36,44,2026-01-26
13559,80,7,30,2025-03-21
13560,304,34,20,2024-05-05
13561,326,14,22,2026-01-31
13562,397,25,36,2024-04-27
13563,474,3,42,2024-04-25
13564,282,32,3,2025-09-28
13565,23,21,31,2025-11-01
13566,14,48,19,2024-07-20
13567,5,20,15,2025-08-10
13568,330,27,35,2024-05-31
13569,88,2,21,2025-08-17
13570,172,31,48,2024-12-22
13571,257,15,31,2024-08-13
13572,388,25,37,2025-12-11
13573,237,12,32,2024-03-28
13574,71,38,35,2024-07-30
13575,444,0,32,2024-03-24
13576,13,48,27,2025-12-23
13577,470,42,28,2024-05-08
13578,194,22,28,2025-08-15
13579,214,8,7,2025-09-14
13580,77,27,49,2024-03-12
13581,296,23,15,2025-08-07
13582,370,45,16,2026-02-24
13583,213,12,48,2024-12-22
13584,41,8,11,2024-03-13
13585,96,37,50,2024-04-21
13586,176,16,7,2025-03-18
13587,26,23,22,2024-02-27
13588,486,50,4,2025-07-25
13589,207,8,1,2024-11-06
13590,480,15,17,2024-06-24
13591,382,28,17,2025-07-01
13592,172,17,45,2024-08-04
13593,432,44,25,2024-11-04
13594,324,2,26,2025-11-03
13595,145,5,0,2025-01-10
13596,176,15,23,2025-12-01
13597,433,44,11,2024-12-06
13598,108,33,17,2024-03-11
13599,462,22,0,2024-08-21
13600,342,40,31,2024-09-04
13601,352,6,17,2024-04-22
13602,272,23,9,2025-07-07
13603,196,3,44,2025-05-15
13604,34,29,46,2026-02-14
13605,197,13,44,2024-04-01
13606,480,25,50,2025-09-07
13607,449,39,3,2025-04-25
13608,284,28,14,2025-04-15
13609,393,0,43,2025-07-14
13610,471,41,29,2025-04-08
13611,264,31,24,2024-06-18
13612,497,6,9,2024-07-28
13613,301,17,34,2025-04-17
13614,46,16,6,2024-10-24
13615,499,12,30,2024-10-16
13616,188,48,30,2024-09-03
13617,160,38,41,2025-11-24
13618,455,29,3,2025-04-13
13619,177,39,13,2025-06-25
13620,371,22,13,2026-02-15
13621,455,44,2,2025-08-13
13622,16,28,35,2024-03-30
13623,454,45,43,2024-08-18
13624,33,46,28,2024-11-25
13625,484,20,42,2024-06-13
13626,454,30,6,2025-02-21
13627,363,44,28,2024-11-25
13628,253,3,24,2024-09-10
13629,393,47,41,2024-04-10
13630,144,11,19,2025-11-02
13631,465,21,22,2025-12-09
13632,478,25,34,2025-05-30
13633,431,29,8,2024-07-12
13634,3,40,26,2024-09-04
13635,44,16,27,2024-05-12
13636,440,25,24,2024-08-27
13637,254,44,42,2024-08-10
13638,120,44,21,2024-06-02
13639,285,1,33,2025-08-08
13640,55,2,1,2025-05-15
13641,274,3,50,2024-08-07
13642,100,46,39,2024-09-10
13643,431,46,49,2024-11-23
13644,317,19,15,2025-01-30
13645,365,34,46,2024-04-28
13646,221,24,46,2024-12-21
13647,92,18,18,2024-09-25
13648,283,48,19,2025-03-23
13649,295,33,36,2024-08-16
13650,192,49,31,2024-05-25
13651,166,39,25,2025-09-08
13652,211,8,33,2026-02-17
13653,105,34,16,2024-03-08
13654,184,8,14,2024-12-19
13655,378,18,49,2024-06-26
13656,143,18,15,2025-04-27
13657,208,30,42,2024-03-16
13658,195,36,23,2024-07-14
13659,477,47,12,2024-04-26
13660,252,50,1,2025-11-16
13661,96,14,10,2025-03-26
13662,386,18,3,2025-12-25
13663,185,44,27,2025-09-13
13664,420,45,31,2024-10-23
13665,143,23,42,2024-08-26
13666,456,20,49,2025-06-22
13667,469,37,33,2025-05-18
13668,251,46,9,2024-05-31
13669,219,20,3,2024-12-27
13670,205,21,3,2025-10-10
13671,366,14,32,2024-11-09
13672,335,13,5,2025-12-02
13673,468,29,24,2024-10-11
13674,331,45,4,2025-09-28
13675,121,18,22,2025-06-26
13676,278,27,31,2024-04-21
13677,231,33,7,2025-04-26
13678,402,21,26,2026-01-02
13679,452,15,16,2025-04-10
13680,430,20,19,2024-11-14
13681,472,13,20,2024-10-08
13682,144,33,7,2025-11-14
13683,30,18,17,2024-04-14
13684,42,42,5,2024-10-01
13685,356,3,33,2024-04-11
13686,362,48,36,2025-10-23
13687,280,37,38,2024-06-26
13688,103,44,41,2024-06-06
13689,403,18,46,2026-01-03
13690,50,0,23,2025-02-07
13691,107,19,35,2025-02-01
13692,337,42,25,2024-05-11
13693,261,35,24,2025-11-17
13694,227,2,9,2025-01-29
13695,485,49,48,2025-12-02
13696,139,23,30,2025-10-03
13697,455,43,11,2026-01-12
13698,318,50,16,2025-06-08
13699,480,15,13,2025-04-04
13700,188,20,25,2025-10-30
13701,373,14,17,2024-09-29
13702,102,15,39,2024-11-07
13703,433,33,39,2024-03-18
13704,260,18,16,2024-06-08
13705,468,10,28,2025-06-14
13706,439,44,0,2024-06-18
13707,486,47,35,2025-05-25
13708,356,24,20,2025-12-28
13709,69,39,28,2025-12-29
13710,273,29,35,2025-04-19
13711,398,5,40,2026-01-17
13712,274,33,20,2025-10-23
13713,270,3,42,2025-12-20
13714,231,14,1,2024-09-15
13715,12,20,45,2024-06-06
13716,383,18,23,2024-08-27
13717,146,25,35,2024-08-06
13718,224,7,26,2024-04-12
13719,483,36,30,2024-09-10
13720,383,45,9,2025-03-21
13721,441,18,48,2024-03-07
13722,245,22,47,2024-08-03
