delivery_id,order_id,shipped_date,delivered_date,status
7586,7586,2026-01-15,2026-02-12,Lost
7587,7587,2024-05-09,2024-05-12,Delivered
7588,7588,2025-09-18,2026-02-17,Lost
7589,7589,2025-06-13,2025-12-27,Delivered
7590,7590,2025-08-30,2026-01-02,Lost
7591,7591,2025-05-07,2025-10-22,Delivered
7592,7592,2025-01-25,2025-09-09,Delivered
7593,7593,2025-12-12,2025-12-26,Delivered
7594,7594,2024-03-19,2025-09-06,Delayed
7595,7595,2024-07-04,2024-10-21,Delayed
7596,7596,2024-07-28,2025-03-14,Delayed
7597,7597,2025-12-26,2026-01-16,Delayed
7598,7598,2024-08-21,2025-05-06,Delivered
7599,7599,2025-10-28,2026-01-19,Lost
7600,7600,2024-06-01,2025-06-16,Delayed
7601,7601,2024-08-25,2025-11-13,Delayed
7602,7602,2025-09-28,2025-10-22,Lost
7603,7603,2026-01-31,2026-02-14,Delayed
7604,7604,2024-03-19,2025-01-27,Delayed
7605,7605,2025-02-23,2025-05-20,Delayed
7606,7606,2024-06-29,2025-03-11,Delayed
7607,7607,2024-08-09,2025-07-02,Lost
7608,7608,2025-06-10,2025-09-10,Delivered
7609,7609,2024-05-31,2024-11-11,Lost
7610,7610,2025-12-16,2026-02-10,Delivered
7611,7611,2024-09-21,2025-12-04,Lost
7612,7612,2024-09-05,2025-06-09,Delivered
7613,7613,2024-05-24,2025-12-08,Lost
7614,7614,2024-06-23,2024-11-18,Delayed
7615,7615,2026-01-02,2026-02-14,Delivered
7616,7616,2024-12-24,2025-08-18,Delayed
7617,7617,2024-04-28,2024-12-28,Delayed
7618,7618,2025-08-03,2026-02-19,Delivered
7619,7619,2024-08-20,2024-11-21,Lost
7620,7620,2025-06-27,2026-02-24,Delayed
7621,7621,2024-10-21,2025-04-26,Delayed
7622,7622,2024-11-28,2026-01-27,Delayed
7623,7623,2024-08-20,2025-05-28,Lost
7624,7624,2025-05-15,2025-05-25,Delivered
7625,7625,2024-03-13,2024-11-21,Lost
7626,7626,2025-12-01,2025-12-03,Lost
7627,7627,2025-02-23,2025-10-26,Delayed
7628,7628,2024-04-09,2024-06-07,Delayed
7629,7629,2026-02-19,2026-02-21,Delayed
7630,7630,2024-12-31,2026-01-26,Delayed
7631,7631,2025-02-06,2025-06-15,Delayed
7632,7632,2025-11-15,2025-11-18,Lost
7633,7633,2024-07-25,2024-12-14,Lost
7634,7634,2025-05-06,2025-10-16,Delayed
7635,7635,2024-08-14,2025-01-08,Delayed
7636,7636,2025-10-12,2025-12-14,Delivered
7637,7637,2025-06-26,2025-10-19,Delayed
7638,7638,2024-09-25,2025-06-06,Lost
7639,7639,2024-03-09,2025-09-21,Delivered
7640,7640,2024-09-30,2025-08-08,Delayed
7641,7641,2025-01-31,2025-06-19,Lost
7642,7642,2024-12-22,2025-09-16,Delivered
7643,7643,2026-02-10,2026-02-24,Delivered
7644,7644,2024-12-11,2025-02-15,Lost
7645,7645,2024-03-31,2024-10-12,Delayed
7646,7646,2024-04-10,2024-07-05,Lost
7647,7647,2025-03-06,2025-05-21,Lost
7648,7648,2025-05-22,2025-05-31,Lost
7649,7649,2025-11-24,2026-01-25,Delayed
7650,7650,2025-05-02,2025-11-20,Delivered
7651,7651,2026-02-07,2026-02-26,Delivered
7652,7652,2025-06-18,2025-07-26,Delayed
7653,7653,2025-06-23,2025-09-02,Lost
7654,7654,2024-07-18,2024-10-17,Lost
7655,7655,2024-05-08,2025-10-15,Lost
7656,7656,2025-04-11,2025-10-16,Delivered
7657,7657,2026-02-03,2026-02-06,Lost
7658,7658,2025-06-10,2025-12-19,Delivered
7659,7659,2024-10-05,2025-01-18,Delayed
7660,7660,2024-07-07,2026-02-04,Delivered
7661,7661,2025-07-21,2026-02-17,Lost
7662,7662,2025-12-22,2026-01-22,Delayed
7663,7663,2025-09-12,2025-10-06,Delayed
7664,7664,2025-08-13,2025-12-02,Delayed
7665,7665,2024-09-07,2025-07-06,Delivered
7666,7666,2026-01-13,2026-02-22,Lost
7667,7667,2024-12-27,2025-02-08,Delivered
7668,7668,2025-10-04,2025-10-29,Delayed
7669,7669,2025-11-14,2026-02-02,Delivered
7670,7670,2025-09-24,2025-11-17,Lost
7671,7671,2025-02-18,2025-08-31,Delivered
7672,7672,2026-02-22,2026-02-26,Delivered
7673,7673,2024-10-16,2025-04-11,Delayed
7674,7674,2025-01-16,2026-01-17,Delayed
7675,7675,2024-05-06,2025-07-11,Lost
7676,7676,2025-02-14,2025-03-19,Delivered
7677,7677,2024-10-22,2025-08-01,Delivered
7678,7678,2024-05-04,2024-11-16,Lost
7679,7679,2024-04-11,2024-06-22,Delivered
7680,7680,2025-06-13,2026-02-19,Lost
7681,7681,2025-09-15,2026-02-06,Delayed
7682,7682,2025-01-09,2025-02-09,Lost
7683,7683,2024-08-20,2026-01-18,Delayed
7684,7684,2025-07-30,2025-09-07,Delayed
7685,7685,2026-01-16,2026-01-31,Lost
7686,7686,2026-02-06,2026-02-23,Delivered
7687,7687,2025-05-24,2025-05-25,Lost
7688,7688,2025-09-22,2026-02-04,Delayed
7689,7689,2025-08-31,2025-12-12,Delayed
7690,7690,2024-09-04,2025-05-24,Delivered
7691,7691,2025-08-01,2025-11-15,Delivered
7692,7692,2024-05-25,2025-09-16,Lost
7693,7693,2025-09-27,2026-01-19,Delayed
7694,7694,2024-11-29,2025-05-02,Delivered
7695,7695,2025-09-03,2026-01-06,Lost
7696,7696,2024-03-26,2024-04-17,Delayed
7697,7697,2024-12-02,2025-01-05,Delayed
7698,7698,2025-03-17,2025-11-07,Lost
7699,7699,2025-07-11,2026-01-25,Delayed
7700,7700,2024-08-12,2025-06-02,Delivered
7701,7701,2025-06-21,2025-10-13,Lost
7702,7702,2025-04-16,2025-12-08,Delivered
7703,7703,2025-12-23,2026-02-07,Lost
7704,7704,2025-01-04,2025-01-28,Delivered
7705,7705,2025-04-27,2025-06-30,Delivered
7706,7706,2025-05-15,2025-12-16,Lost
7707,7707,2024-10-23,2025-08-19,Delivered
7708,7708,2024-03-02,2025-01-16,Delayed
7709,7709,2025-11-13,2025-12-31,Delayed
7710,7710,2024-07-20,2025-10-30,Lost
7711,7711,2024-09-06,2025-06-13,Delayed
7712,7712,2025-11-29,2026-02-21,Delivered
7713,7713,2024-04-27,2024-05-28,Delayed
7714,7714,2024-12-26,2025-04-24,Delivered
7715,7715,2025-01-02,2025-11-25,Lost
7716,7716,2025-07-23,2026-02-10,Lost
7717,7717,2024-10-24,2026-01-05,Lost
7718,7718,2025-09-20,2025-12-26,Lost
7719,7719,2024-05-21,2024-09-08,Delivered
7720,7720,2024-05-29,2024-07-31,Delivered
7721,7721,2025-04-12,2025-07-07,Delivered
7722,7722,2024-05-07,2026-01-31,Delivered
7723,7723,2025-01-08,2025-10-26,Lost
7724,7724,2024-07-10,2026-02-02,Delayed
7725,7725,2025-05-01,2025-09-29,Delivered
7726,7726,2025-12-19,2026-01-26,Delivered
7727,7727,2025-02-12,2025-05-30,Delayed
7728,7728,2026-02-15,2026-02-15,Lost
7729,7729,2024-09-02,2025-06-04,Delayed
7730,7730,2024-07-03,2024-10-02,Delayed
7731,7731,2025-02-20,2025-07-19,Lost
7732,7732,2024-12-05,2025-07-06,Delayed
7733,7733,2024-12-14,2025-03-13,Delayed
7734,7734,2024-12-19,2025-05-13,Delayed
7735,7735,2024-04-18,2025-12-02,Delivered
7736,7736,2025-10-09,2026-01-30,Delivered
7737,7737,2024-06-09,2025-05-08,Delayed
7738,7738,2024-12-05,2025-04-15,Delivered
7739,7739,2025-06-11,2025-12-17,Lost
7740,7740,2024-08-02,2025-12-16,Lost
7741,7741,2024-04-08,2025-03-05,Delivered
7742,7742,2024-07-08,2025-09-12,Delivered
7743,7743,2025-06-20,2025-09-30,Delivered
7744,7744,2024-12-15,2025-11-05,Delayed
7745,7745,2024-11-04,2025-01-29,Lost
7746,7746,2026-01-10,2026-02-25,Lost
7747,7747,2025-08-27,2025-09-23,Lost
7748,7748,2024-09-24,2025-12-25,Delayed
7749,7749,2026-01-10,2026-02-23,Delivered
7750,7750,2024-03-26,2024-04-22,Delivered
7751,7751,2025-02-28,2025-08-22,Delivered
7752,7752,2025-12-08,2026-02-19,Delivered
7753,7753,2024-11-17,2026-01-04,Delayed
7754,7754,2024-11-05,2025-01-14,Lost
7755,7755,2025-04-05,2025-05-22,Lost
7756,7756,2025-10-25,2026-01-12,Delayed
7757,7757,2025-11-07,2026-01-05,Delivered
7758,7758,2024-08-12,2025-06-21,Lost
7759,7759,2025-08-05,2025-09-12,Delayed
7760,7760,2025-10-06,2026-01-22,Delivered
7761,7761,2025-01-02,2025-03-08,Lost
7762,7762,2025-01-24,2025-09-08,Delivered
7763,7763,2024-11-21,2025-01-07,Lost
7764,7764,2025-07-16,2026-01-01,Lost
7765,7765,2024-08-27,2024-11-04,Lost
7766,7766,2025-10-06,2025-11-11,Delivered
7767,7767,2026-01-10,2026-02-01,Delayed
7768,7768,2025-04-28,2025-05-25,Delivered
7769,7769,2026-01-18,2026-01-24,Lost
7770,7770,2024-12-13,2025-01-16,Lost
7771,7771,2025-06-29,2025-08-31,Lost
7772,7772,2024-04-28,2025-06-10,Delivered
7773,7773,2025-12-08,2026-01-16,Delayed
7774,7774,2025-09-03,2026-01-04,Delayed
7775,7775,2024-03-16,2024-06-05,Lost
7776,7776,2025-07-26,2025-10-09,Delayed
7777,7777,2025-08-20,2026-02-12,Delivered
7778,7778,2025-06-29,2025-12-24,Delayed
7779,7779,2025-10-30,2025-11-27,Delayed
7780,7780,2026-01-19,2026-02-24,Delayed
7781,7781,2024-08-05,2026-01-31,Lost
7782,7782,2025-07-24,2025-10-07,Delayed
7783,7783,2026-02-15,2026-02-16,Delayed
7784,7784,2025-11-24,2025-12-11,Delivered
7785,7785,2024-04-20,2025-07-04,Delayed
7786,7786,2026-01-10,2026-01-19,Delayed
7787,7787,2024-06-11,2025-06-05,Delayed
7788,7788,2024-10-06,2025-01-01,Delivered
7789,7789,2025-03-15,2025-11-10,Delivered
7790,7790,2025-06-19,2026-01-28,Delivered
7791,7791,2025-10-19,2025-11-17,Delayed
7792,7792,2025-03-08,2025-11-12,Lost
7793,7793,2025-03-26,2025-05-24,Lost
7794,7794,2024-09-24,2025-05-17,Lost
7795,7795,2025-09-27,2025-10-30,Lost
7796,7796,2025-05-11,2025-07-21,Delayed
7797,7797,2025-03-22,2025-10-25,Lost
7798,7798,2024-08-26,2024-12-01,Delivered
7799,7799,2025-11-16,2025-12-16,Delivered
7800,7800,2025-09-24,2025-11-02,Delayed
7801,7801,2024-09-28,2026-01-04,Delivered
7802,7802,2024-07-01,2024-07-18,Delivered
7803,7803,2024-07-11,2025-06-21,Lost
7804,7804,2025-05-06,2026-01-08,Lost
7805,7805,2025-12-29,2026-02-25,Lost
7806,7806,2026-01-03,2026-01-27,Lost
7807,7807,2025-02-28,2025-08-07,Lost
7808,7808,2024-11-19,2025-09-02,Delivered
7809,7809,2025-01-31,2026-01-02,Lost
7810,7810,2024-06-14,2025-10-18,Delayed
7811,7811,2024-03-24,2025-11-24,Delivered
7812,7812,2025-04-06,2025-10-02,Delivered
7813,7813,2025-04-14,2025-12-02,Delayed
7814,7814,2025-06-06,2026-01-09,Delayed
7815,7815,2025-05-17,2025-09-08,Delayed
7816,7816,2026-02-10,2026-02-26,Delivered
7817,7817,2025-04-28,2026-01-13,Delivered
7818,7818,2024-08-17,2024-09-14,Delivered
7819,7819,2024-05-24,2025-08-27,Lost
7820,7820,2024-07-27,2024-12-19,Delayed
7821,7821,2026-02-12,2026-02-25,Delayed
7822,7822,2025-04-23,2025-09-06,Lost
7823,7823,2024-10-06,2025-03-17,Lost
7824,7824,2024-12-07,2025-06-18,Delivered
7825,7825,2025-07-31,2025-07-31,Delayed
7826,7826,2024-08-01,2025-03-27,Delayed
7827,7827,2025-06-20,2025-10-21,Delayed
7828,7828,2024-03-16,2024-08-05,Lost
7829,7829,2024-03-11,2025-05-15,Delayed
7830,7830,2025-11-26,2025-12-13,Delayed
7831,7831,2026-02-13,2026-02-25,Lost
7832,7832,2024-05-26,2025-10-20,Delayed
7833,7833,2024-12-06,2026-02-01,Lost
7834,7834,2024-09-11,2026-01-20,Delivered
7835,7835,2024-10-26,2024-11-12,Delayed
7836,7836,2024-04-07,2024-06-13,Delivered
7837,7837,2025-10-15,2025-11-16,Delayed
7838,7838,2025-11-02,2026-01-22,Lost
7839,7839,2025-12-12,2026-01-25,Lost
7840,7840,2025-03-29,2026-01-28,Delivered
7841,7841,2025-09-16,2026-02-22,Lost
7842,7842,2025-07-10,2025-07-28,Delayed
7843,7843,2026-01-02,2026-01-15,Delivered
7844,7844,2024-11-12,2025-02-17,Lost
7845,7845,2025-11-19,2025-11-29,Delayed
7846,7846,2026-01-13,2026-02-26,Delivered
7847,7847,2024-11-26,2026-01-25,Lost
7848,7848,2024-08-10,2024-10-19,Delayed
7849,7849,2025-04-11,2025-08-27,Delivered
7850,7850,2024-10-16,2025-06-19,Delivered
7851,7851,2025-11-06,2025-12-19,Delayed
7852,7852,2025-06-29,2025-12-04,Lost
7853,7853,2025-07-25,2025-08-20,Delayed
7854,7854,2026-01-30,2026-02-12,Lost
7855,7855,2025-10-09,2025-10-14,Delayed
7856,7856,2025-07-27,2025-08-11,Delayed
7857,7857,2025-01-14,2025-09-25,Delayed
7858,7858,2026-02-10,2026-02-26,Lost
7859,7859,2024-08-01,2025-02-28,Delivered
7860,7860,2025-09-09,2025-10-05,Delivered
7861,7861,2024-12-13,2024-12-26,Delayed
7862,7862,2025-08-21,2025-12-10,Lost
7863,7863,2025-10-16,2025-12-26,Delivered
7864,7864,2025-03-11,2025-07-05,Delivered
7865,7865,2025-10-04,2025-11-23,Delayed
7866,7866,2024-03-04,2024-10-07,Lost
7867,7867,2024-10-08,2025-08-13,Delivered
7868,7868,2026-01-17,2026-02-05,Lost
7869,7869,2025-03-23,2025-12-06,Delivered
7870,7870,2025-01-11,2025-06-29,Lost
7871,7871,2025-03-03,2025-12-26,Delayed
7872,7872,2026-01-09,2026-02-16,Lost
7873,7873,2025-10-04,2025-10-06,Delayed
7874,7874,2025-03-15,2026-02-15,Lost
7875,7875,2025-06-13,2026-02-08,Lost
7876,7876,2024-07-25,2025-11-07,Delivered
7877,7877,2025-07-19,2026-01-26,Lost
7878,7878,2024-06-27,2024-08-03,Delayed
7879,7879,2024-10-01,2025-11-22,Lost
7880,7880,2025-10-09,2025-10-21,Delayed
7881,7881,2024-07-14,2024-12-25,Delivered
7882,7882,2024-05-05,2024-09-19,Delivered
7883,7883,2026-01-09,2026-01-26,Lost
7884,7884,2024-08-14,2026-02-22,Delivered
7885,7885,2024-08-01,2025-09-15,Lost
7886,7886,2025-06-28,2025-08-29,Lost
7887,7887,2026-01-03,2026-02-03,Lost
7888,7888,2026-02-08,2026-02-14,Lost
7889,7889,2025-08-30,2026-02-12,Delivered
7890,7890,2026-01-29,2026-02-07,Delayed
7891,7891,2026-01-27,2026-02-07,Delivered
7892,7892,2025-04-15,2025-11-04,Delayed
7893,7893,2024-03-06,2025-07-15,Lost
7894,7894,2024-07-26,2025-04-29,Lost
7895,7895,2025-09-25,2025-12-11,Delayed
7896,7896,2024-06-10,2026-02-04,Delivered
7897,7897,2024-11-05,2024-12-27,Delivered
7898,7898,2025-03-07,2025-07-26,Lost
7899,7899,2025-09-12,2026-01-07,Delivered
7900,7900,2025-08-09,2025-08-10,Delivered
7901,7901,2026-01-10,2026-01-18,Delayed
7902,7902,2024-07-02,2024-12-28,Delivered
7903,7903,2024-08-07,2026-02-19,Delayed
7904,7904,2025-06-08,2026-02-03,Lost
7905,7905,2026-02-08,2026-02-11,Delayed
7906,7906,2025-05-14,2025-11-29,Delayed
7907,7907,2024-11-11,2025-07-07,Delayed
7908,7908,2026-02-01,2026-02-14,Delivered
7909,7909,2025-05-15,2026-02-08,Delayed
7910,7910,2025-06-07,2025-08-09,Lost
7911,7911,2025-11-22,2025-12-09,Delivered
7912,7912,2026-02-13,2026-02-20,Lost
7913,7913,2025-08-21,2025-10-05,Delivered
7914,7914,2024-12-01,2025-09-01,Delivered
7915,7915,2025-09-16,2025-10-26,Delayed
7916,7916,2025-07-26,2025-11-19,Delayed
7917,7917,2024-04-13,2025-11-26,Delayed
7918,7918,2024-08-16,2025-09-12,Lost
7919,7919,2025-06-21,2025-09-09,Lost
7920,7920,2024-03-10,2025-11-19,Delivered
7921,7921,2025-02-02,2025-06-14,Lost
7922,7922,2025-05-14,2026-01-30,Lost
7923,7923,2024-04-21,2025-04-18,Delivered
7924,7924,2025-10-28,2026-02-21,Lost
7925,7925,2024-05-26,2025-03-06,Delivered
7926,7926,2025-04-09,2025-04-23,Lost
7927,7927,2025-06-23,2025-07-05,Lost
7928,7928,2025-06-27,2025-11-29,Lost
7929,7929,2025-06-10,2025-06-16,Delayed
7930,7930,2024-12-10,2025-05-19,Lost
7931,7931,2025-10-20,2025-12-02,Lost
7932,7932,2025-01-09,2025-11-04,Delivered
7933,7933,2025-08-26,2025-10-16,Lost
7934,7934,2025-08-03,2025-11-19,Delivered
7935,7935,2026-02-03,2026-02-09,Delayed
7936,7936,2025-02-28,2025-03-30,Delayed
7937,7937,2025-03-16,2025-08-06,Delayed
7938,7938,2025-09-13,2025-09-25,Lost
7939,7939,2025-02-28,2025-07-04,Delayed
7940,7940,2025-09-23,2025-11-02,Delayed
7941,7941,2024-03-03,2025-12-13,Delivered
7942,7942,2024-05-22,2024-08-07,Delivered
7943,7943,2025-01-29,2026-02-14,Lost
7944,7944,2024-05-23,2025-12-09,Lost
7945,7945,2024-11-24,2025-03-14,Delayed
7946,7946,2024-11-04,2025-12-12,Lost
7947,7947,2024-11-16,2025-07-16,Delivered
7948,7948,2025-04-23,2026-01-22,Delivered
7949,7949,2025-01-05,2025-02-26,Delayed
7950,7950,2024-08-22,2026-02-25,Delivered
7951,7951,2025-04-06,2025-12-22,Delivered
7952,7952,2025-04-05,2026-02-13,Lost
7953,7953,2024-03-06,2024-05-28,Delayed
7954,7954,2025-08-03,2025-10-12,Delayed
7955,7955,2026-02-24,2026-02-25,Delayed
7956,7956,2024-06-01,2025-12-23,Delivered
7957,7957,2025-10-11,2026-02-08,Lost
7958,7958,2024-05-28,2024-08-03,Lost
7959,7959,2024-07-12,2025-01-21,Delivered
7960,7960,2024-08-22,2024-11-29,Delayed
7961,7961,2024-04-19,2025-03-13,Lost
7962,7962,2024-05-02,2024-06-29,Delivered
7963,7963,2024-10-01,2026-01-13,Delayed
7964,7964,2025-01-06,2025-11-12,Delayed
7965,7965,2025-09-05,2026-02-06,Delayed
7966,7966,2024-07-02,2025-10-03,Lost
7967,7967,2025-12-13,2026-01-28,Delivered
7968,7968,2025-03-07,2025-07-26,Lost
7969,7969,2024-08-10,2025-05-28,Delayed
7970,7970,2025-08-09,2025-09-20,Lost
7971,7971,2026-02-03,2026-02-04,Delayed
7972,7972,2024-12-12,2025-03-05,Delayed
7973,7973,2025-08-12,2025-10-02,Delivered
7974,7974,2025-01-28,2026-02-19,Delivered
7975,7975,2025-10-21,2025-12-16,Lost
7976,7976,2024-08-16,2025-07-23,Lost
7977,7977,2025-12-01,2026-02-01,Delivered
7978,7978,2026-02-05,2026-02-23,Lost
7979,7979,2024-03-18,2025-11-11,Delayed
7980,7980,2024-09-30,2025-05-26,Delayed
7981,7981,2024-07-25,2025-02-19,Delayed
7982,7982,2024-04-27,2024-06-01,Delayed
7983,7983,2026-01-17,2026-02-11,Lost
7984,7984,2024-11-06,2025-12-02,Delivered
7985,7985,2025-11-03,2026-01-09,Lost
7986,7986,2024-03-21,2025-06-05,Delivered
7987,7987,2024-10-29,2025-11-10,Lost
7988,7988,2024-04-03,2024-10-02,Lost
7989,7989,2024-08-01,2025-03-13,Delayed
7990,7990,2026-01-15,2026-02-07,Delayed
7991,7991,2025-06-17,2025-09-07,Delayed
7992,7992,2024-08-30,2025-11-16,Delivered
7993,7993,2026-01-13,2026-01-13,Lost
7994,7994,2025-04-17,2025-10-21,Delayed
7995,7995,2025-02-06,2025-07-10,Delivered
7996,7996,2024-07-24,2025-02-26,Lost
7997,7997,2025-12-20,2026-02-17,Lost
7998,7998,2025-04-14,2025-12-27,Delivered
7999,7999,2024-09-09,2025-06-05,Delivered
8000,8000,2025-04-27,2025-07-09,Delayed
8001,8001,2024-12-18,2025-01-29,Delayed
8002,8002,2025-09-17,2026-02-06,Lost
8003,8003,2024-10-22,2025-08-25,Delayed
8004,8004,2024-04-08,2024-08-13,Delayed
8005,8005,2024-10-30,2025-09-18,Delayed
8006,8006,2024-10-06,2025-10-22,Lost
8007,8007,2025-05-28,2025-06-23,Lost
8008,8008,2024-10-15,2025-06-03,Delayed
8009,8009,2026-01-19,2026-02-12,Delivered
8010,8010,2025-08-25,2025-09-28,Delayed
8011,8011,2025-10-06,2026-01-26,Lost
8012,8012,2024-08-21,2025-07-09,Lost
8013,8013,2026-02-26,2026-02-26,Delayed
8014,8014,2024-08-17,2025-02-25,Delivered
8015,8015,2025-03-28,2025-11-07,Lost
8016,8016,2024-10-19,2025-09-11,Delivered
8017,8017,2025-01-06,2025-03-24,Delayed
8018,8018,2025-12-13,2026-02-05,Lost
8019,8019,2025-10-09,2025-10-16,Lost
8020,8020,2025-07-26,2026-02-23,Lost
8021,8021,2025-03-29,2025-09-15,Delivered
8022,8022,2025-07-02,2025-10-02,Delayed
8023,8023,2024-11-29,2025-10-20,Delivered
8024,8024,2025-10-14,2025-12-04,Delivered
8025,8025,2025-09-14,2026-02-25,Delayed
8026,8026,2025-07-11,2025-10-24,Lost
8027,8027,2025-02-24,2025-11-24,Delayed
8028,8028,2024-05-20,2025-05-08,Delayed
8029,8029,2025-05-05,2025-08-16,Delayed
8030,8030,2024-03-26,2024-10-23,Delayed
8031,8031,2025-10-02,2025-12-18,Delayed
8032,8032,2024-12-15,2025-11-06,Lost
8033,8033,2024-12-17,2026-02-02,Lost
8034,8034,2025-10-10,2025-12-20,Delivered
8035,8035,2024-12-07,2026-01-17,Lost
8036,8036,2024-11-30,2024-12-29,Delivered
8037,8037,2024-04-30,2024-09-03,Delivered
8038,8038,2024-08-13,2025-10-05,Lost
8039,8039,2025-07-10,2025-09-22,Delayed
8040,8040,2024-04-12,2025-10-13,Delivered
8041,8041,2024-07-09,2026-01-19,Lost
8042,8042,2024-05-26,2025-11-29,Delayed
8043,8043,2025-01-11,2025-01-17,Delivered
8044,8044,2024-10-25,2025-07-15,Delivered
8045,8045,2025-04-21,2025-10-16,Delayed
8046,8046,2025-10-15,2026-01-27,Delivered
8047,8047,2025-03-17,2025-06-22,Delayed
8048,8048,2024-09-07,2026-02-12,Lost
8049,8049,2026-02-11,2026-02-23,Delayed
8050,8050,2025-12-14,2026-02-01,Delivered
8051,8051,2024-10-12,2025-03-14,Lost
8052,8052,2024-04-16,2024-10-25,Lost
8053,8053,2025-08-27,2026-02-16,Delayed
8054,8054,2025-07-09,2025-10-19,Delivered
8055,8055,2025-07-04,2025-11-04,Delivered
8056,8056,2025-11-30,2025-12-03,Lost
8057,8057,2025-12-16,2025-12-30,Delivered
8058,8058,2024-09-29,2025-05-08,Delivered
8059,8059,2024-09-16,2024-11-20,Lost
8060,8060,2024-12-29,2026-01-07,Delayed
8061,8061,2025-01-29,2025-03-12,Lost
8062,8062,2025-08-11,2026-01-14,Delayed
8063,8063,2026-01-07,2026-01-10,Delivered
8064,8064,2025-02-01,2026-01-04,Lost
8065,8065,2024-12-06,2025-03-29,Delayed
8066,8066,2024-09-04,2025-11-27,Delivered
8067,8067,2024-07-08,2025-03-16,Lost
8068,8068,2024-09-16,2024-12-06,Lost
8069,8069,2024-10-29,2026-02-16,Delivered
8070,8070,2024-05-29,2024-06-26,Lost
8071,8071,2025-11-21,2025-12-09,Delivered
8072,8072,2025-11-08,2025-12-18,Delayed
8073,8073,2024-12-07,2025-01-07,Delayed
8074,8074,2024-04-24,2025-02-18,Delivered
8075,8075,2025-01-16,2026-01-16,Delayed
8076,8076,2025-09-12,2025-10-20,Lost
8077,8077,2024-08-13,2026-02-09,Delayed
8078,8078,2025-12-19,2026-01-15,Lost
8079,8079,2024-04-29,2025-05-09,Lost
8080,8080,2025-09-27,2026-01-14,Delivered
8081,8081,2024-03-03,2024-04-28,Delayed
8082,8082,2025-07-26,2025-09-01,Delivered
8083,8083,2024-05-08,2024-10-06,Delivered
8084,8084,2024-12-21,2025-03-04,Delivered
8085,8085,2025-02-01,2025-11-28,Delayed
8086,8086,2025-07-29,2026-02-08,Lost
8087,8087,2024-07-11,2025-03-06,Lost
8088,8088,2025-04-09,2025-08-14,Delayed
8089,8089,2025-02-27,2025-11-06,Delivered
8090,8090,2024-06-13,2025-03-26,Lost
8091,8091,2026-01-20,2026-02-06,Lost
8092,8092,2024-10-29,2026-01-22,Delayed
8093,8093,2025-07-10,2026-02-16,Delivered
8094,8094,2025-10-10,2025-10-17,Delivered
8095,8095,2025-11-17,2025-11-29,Delivered
8096,8096,2024-08-22,2024-12-03,Delivered
8097,8097,2024-07-18,2025-07-01,Lost
8098,8098,2025-02-17,2025-04-06,Lost
8099,8099,2024-07-07,2025-07-03,Delivered
8100,8100,2025-01-29,2025-09-16,Delivered
8101,8101,2025-08-14,2025-09-21,Delivered
8102,8102,2025-06-01,2025-07-22,Lost
8103,8103,2025-11-30,2026-02-25,Delayed
8104,8104,2025-03-08,2025-10-26,Delayed
8105,8105,2024-10-28,2025-05-22,Delayed
8106,8106,2025-03-13,2025-12-24,Lost
8107,8107,2025-12-19,2026-02-24,Delayed
8108,8108,2024-07-30,2025-08-18,Delayed
8109,8109,2024-03-10,2025-12-09,Delivered
8110,8110,2024-05-14,2025-05-14,Lost
8111,8111,2024-12-25,2025-09-21,Delivered
8112,8112,2024-10-10,2025-10-22,Delayed
8113,8113,2025-10-24,2026-02-26,Lost
8114,8114,2024-10-01,2026-02-14,Delayed
8115,8115,2025-04-09,2025-07-17,Delayed
8116,8116,2024-08-14,2026-01-04,Delayed
8117,8117,2024-06-29,2025-01-16,Delayed
8118,8118,2025-05-08,2025-05-25,Delayed
8119,8119,2024-07-05,2024-12-10,Lost
8120,8120,2024-07-02,2024-09-18,Lost
8121,8121,2025-12-17,2026-01-01,Delayed
8122,8122,2024-08-09,2024-09-05,Lost
8123,8123,2025-03-20,2025-07-05,Delivered
8124,8124,2025-10-25,2025-12-15,Delivered
8125,8125,2025-02-06,2025-04-25,Delayed
8126,8126,2025-12-20,2026-02-08,Delivered
8127,8127,2024-06-14,2025-01-23,Lost
8128,8128,2025-02-20,2025-06-29,Lost
8129,8129,2024-11-29,2025-05-28,Delivered
8130,8130,2025-07-11,2025-08-08,Delayed
8131,8131,2024-10-19,2025-07-15,Delayed
8132,8132,2025-06-18,2026-01-06,Delivered
8133,8133,2025-10-24,2025-10-29,Delayed
8134,8134,2025-04-25,2025-12-07,Delayed
8135,8135,2025-04-20,2025-10-25,Delivered
8136,8136,2024-04-14,2025-01-13,Delayed
8137,8137,2024-07-31,2025-01-12,Delivered
8138,8138,2024-07-22,2025-04-19,Delayed
8139,8139,2024-03-29,2024-12-23,Lost
8140,8140,2024-04-07,2024-08-11,Delayed
8141,8141,2024-05-19,2024-12-30,Delayed
8142,8142,2025-08-18,2025-12-23,Delivered
8143,8143,2025-01-02,2025-07-01,Delivered
8144,8144,2025-06-05,2025-11-13,Lost
8145,8145,2025-04-11,2026-01-22,Delayed
8146,8146,2025-12-08,2026-01-03,Delivered
8147,8147,2025-10-19,2025-11-11,Delivered
8148,8148,2024-08-12,2025-09-13,Lost
8149,8149,2024-09-19,2024-09-19,Delayed
8150,8150,2025-01-31,2025-08-20,Delivered
8151,8151,2025-03-21,2025-12-21,Delayed
